20,5,2,1
20,5,4,6
20,5,11,2
20,5,13,1
20,5,17,5
20,5,20,2
20,6,0,1
20,6,2,54
20,6,4,178
20,6,5,16
20,6,6,2659
20,6,7,107
20,6,9,6
20,6,11,1313
20,6,12,4
20,6,13,30
20,6,14,94
20,6,15,5
20,6,16,133
20,6,17,1731
20,6,18,1374
20,6,20,42
20,7,2,4
20,7,4,14
20,7,6,63
20,7,11,61
20,7,14,11
20,7,15,1
20,7,16,3
20,7,17,54
20,7,18,44
20,7,19,1
20,7,20,21
20,8,11,1
20,8,20,1
20,9,11,2
20,11,2,8
20,11,3,1
20,11,4,985
20,11,6,134
20,11,9,1
20,11,11,308
20,11,13,13
20,11,14,19
20,11,16,5
20,11,17,120
20,11,19,8
20,11,20,5
20,12,2,2
20,12,11,2
20,13,4,1
20,13,11,38
20,13,17,2
20,13,19,1
20,14,2,9
20,14,4,46
20,14,5,2
20,14,6,20
20,14,7,1
20,14,11,22
20,14,14,4
20,14,16,2
20,14,17,46
20,14,20,27
20,15,4,4
20,16,4,24
20,16,11,53
20,16,16,7
20,16,17,1
20,16,19,7
20,17,0,692
20,17,2,33
20,17,4,22
20,17,5,23
20,17,6,1
20,17,8,4
20,17,9,26
20,17,11,403
20,17,12,1
20,17,13,57
20,17,14,5
20,17,15,22
20,17,16,90
20,17,17,17
20,17,20,27
20,18,2,59
20,18,4,315
20,18,5,41
20,18,6,1404
20,18,8,1
20,18,9,9
20,18,11,362
20,18,12,2
20,18,13,45
20,18,14,20
20,18,15,13
20,18,16,74
20,18,17,391
20,18,18,46
20,18,20,299
20,19,11,1
20,19,20,9
20,20,6,66
20,20,11,5
20,20,18,8
20,20,20,1
